"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"J. Bycroft","England 4.","Swindon Town","GK","24","150000","2027-06-30","21","2006","0","0","0","0.01","England","right","184","1.08","0.09","100","0.49","81.82","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0.04","100","0","0","0","26.02","81.55","18.48","75","13.28","66.55","0","0","0","8.43","60.64","0.22","0","0","9.69","87.04"
"A. Cook","England 4.","Bradford City","CF","35","150000","2026-06-30","22","1989","12","9.08","0","1.3","England","right","185","2.85","1.45","40.63","12.99","47.74","0.23","3.29","1.58","0.54","0.41","0.23","2.44","48.15","22.222","0.18","50","0.81","38.89","7.38","22.09","3.48","0.23","0","10.9","67.22","2.4","47.17","0.18","25","0.06","0","0.27","1.22","40.74","0.36","50","0.41","0.9","75"
"J. Gordon","England 4.","Colchester United","LAMF, RAMF, LW","22","200000","2026-06-30","41","1984","3","1.75","0","1.29","England","right","181","7.03","5.99","68.18","3.95","42.53","0.05","4.54","3.77","0.14","0.08","0.05","1.27","28.57","10.714","2.4","26.42","4.76","57.14","12.7","36.79","2.4","2.49","0.27","20.5","68.36","4.4","51.55","1.45","46.88","0.06","0.14","0.18","1.45","59.38","1.86","31.71","0.68","3.67","46.91"
"T. Sang","England 4.","Port Vale","RCB, RB, RWB","26","250000","2027-06-30","28","1980","0","0.33","2","2.95","England","right","188","11.95","7.32","67.7","4.45","48.98","0.32","10.34","3.64","0","0.02","0","0.64","0","0","4.64","41.18","2.82","61.29","6","42.42","0.64","1.5","0.23","44.68","71.82","20.5","63.41","7.23","42.14","0.13","0.09","0.41","7.09","53.85","4.32","46.32","0.32","11.55","68.11"
"M. Young","England 4.","Salford City","GK","19","0","2028-06-30","20","1976","0","0","0","0","England","right","191","1.96","0.05","100","0.36","100","0","3.25","0.05","0","0","0","0","0","0","0","0","0.05","100","0.09","100","0","0","0","24.78","75.74","18.17","69.17","15.49","65","0","0","0","8.88","67.18","0.41","11.11","0.05","11.66","83.59"
"R. Hendry","England 4.","Tranmere Rovers","LCMF, AMF","27","300000","2027-06-30","26","1975","3","1.05","3","2.21","Scotland","left","176","6.61","5.88","63.57","2.23","34.69","0.18","3.72","2.32","0.14","0.05","0","1.23","40.74","11.111","2.32","31.37","1.87","51.22","5.7","40.8","1.87","2.28","0.14","39.87","79.77","13.53","73.06","3.01","45.45","0.1","0.23","0.27","6.11","73.13","2.51","47.27","0.82","6.56","77.78"
"N. Lowe","England 4.","Walsall","CF","20","0","2028-06-30","22","1975","15","11.95","4","1.96","England","right","193","2.92","2.32","64.71","5.83","28.13","0.05","1.8","2.37","0.68","0.54","0.05","2.46","55.56","27.778","0.73","25","2.01","40.91","7.66","31.55","4.15","1.32","0.55","16.27","68.91","3.87","52.94","1.05","39.13","0.09","0.14","0.32","1.64","50","0.77","29.41","0.55","1.91","57.14"
"J. Batty","England 4.","Accrington Stanley","LWB, LB","20","0","2026-06-30","25","1973","0","1.28","0","1.3","England","left","0","10.22","7.02","63.64","4.15","46.15","0.27","7.74","1.19","0","0.06","0","0.55","25","0","2.33","29.41","1","36.36","3.15","30.43","0.59","1","0.09","28.74","60.32","15.28","50.75","7.02","43.51","0.06","0","0.23","6.48","50.7","2.6","35.09","0.55","9.35","59.02"
"D. Harrington","England 4.","Fleetwood Town","GK","25","100000","2026-06-30","20","1971","0","0","0","0.27","Republic of Ireland","right","184","2.1","0.09","0","0.78","100","0","2.81","0","0","0","0","0","0","0","0","0","0","0","0.14","100","0","0","0","28.26","79.97","15.98","67.43","12.33","55.19","0.01","0","0","5.16","54.87","0.5","0","0","9.13","71.5"
"E. Acquah","England 4.","Barrow","CF","25","325000","2028-05-31","39","1966","6","5.04","0","0.29","England","right","191","3.98","3.48","60.53","11.95","29.89","0.05","2.71","1.97","0.27","0.23","0.09","1.83","37.5","15","0.46","10","2.47","50","13.78","22.92","2.75","0.78","0","12.09","64.02","4.03","54.55","0.5","72.73","0.01","0.05","0.09","2.01","56.82","0.5","45.45","0.46","0.87","84.21"
"J. Gbode","England 4.","Gillingham","CF, LAMF","20","0","","34","1965","3","4.18","0","0.5","England","right","180","3.3","4.17","46.15","8.38","31.15","0.09","1.97","4.63","0.14","0.19","0.05","1.65","36.11","8.333","2.29","24","5.77","59.52","20.02","36.84","2.79","1.97","0.32","18.05","67.77","3.53","58.44","0.41","33.33","0.02","0.05","0.05","1.37","43.33","1.51","42.42","0.46","1.51","69.7"
"J. Thomas","England 4.","Newport County","RWB, RB","23","0","2026-06-30","23","1952","1","1.09","1","0.84","Wales","","0","11.25","8.11","63.07","6.73","51.37","0.14","8.09","1.71","0.05","0.05","0","0.28","50","16.667","2.86","27.42","1.34","55.17","3.87","27.38","0.55","0.83","0.14","35.23","67.02","14.98","53.54","6.13","39.85","0.04","0.09","0.09","5.63","52.46","2.95","35.94","0.46","8.85","59.9"
"B. Heneghan","England 4.","Port Vale","CB","32","225000","2026-06-30","25","1939","0","1.18","0","0","England","right","190","9.19","5.01","72.22","9.14","54.82","0.65","7.48","0.28","0","0.05","0","0.42","33.33","0","0","0","0.14","100","0.51","45.45","0.79","0.09","0","27.76","82.44","11.05","68.49","4.46","59.38","0","0","0","3.11","49.25","0.28","0","0.14","5.66","63.93"
"H. Saunders","England 4.","Tranmere Rovers","CF, RW, LW","28","150000","2026-06-30","37","1931","1","3.17","1","1.24","England","right","180","5.22","4.05","70.11","8.44","20.44","0.14","3.51","2.28","0.05","0.15","0","1.63","42.86","2.857","1.03","27.27","2.56","50.91","7.69","33.33","2.75","1.26","0.37","9.37","63.68","2.61","51.79","0.65","14.29","0.06","0","0.19","1.12","62.5","0.7","53.33","0.33","1.4","50"
"S. Austin","England 4.","Notts County","RWB, LWB, AMF","29","250000","2027-06-30","25","1929","1","2.16","2","2.65","England","right","182","5.18","4.53","50.52","1.63","42.86","0.09","4.5","2.85","0.05","0.1","0","0.93","45","5","3.22","36.23","2.24","56.25","4.76","39.22","2.05","0.79","0.05","30.84","76.7","6.72","58.33","1.87","35","0.12","0.09","0.47","2.01","55.81","2.43","40.38","0.37","4.57","61.22"
"S. Wearne","England 4.","Carlisle United","AMF, RWF, RAMF","25","250000","2027-06-30","29","1922","2","2.94","2","1.57","England","right","181","5.1","5.57","63.87","2.39","35.29","0.09","2","1.97","0.09","0.14","0","1.4","33.33","6.667","1.22","30.77","1.92","51.22","6.79","37.24","1.92","2.06","0.37","29.64","80.09","7.82","64.67","1.31","35.71","0.07","0.33","0.37","3.23","68.12","1.59","38.24","0.56","3.75","71.25"
"B. Cover","England 4.","Fleetwood Town","RWB, RB","22","0","","27","1920","2","1.09","0","1.16","Jamaica","right","0","11.16","9.89","59.72","3.75","48.75","0.14","6.75","3.09","0.09","0.05","0","0.42","22.22","22.222","1.73","56.76","3.33","57.75","6.7","43.36","1.17","1.64","0.19","28.92","73.58","12.33","55.13","4.27","46.15","0.05","0.19","0.19","4.78","54.9","2.3","61.22","0.8","7.08","68.87"
"H. Anderson","England 4.","Colchester United","RAMF","29","225000","2026-06-30","31","1912","3","5.13","1","0.79","England","right","179","6.35","5.84","54.03","3.53","36","0.19","4.37","1.93","0.14","0.24","0","1.27","40.74","11.111","1.13","16.67","2.64","42.86","9.98","27.83","2.35","1.22","0.24","17.23","68.31","5.65","55.83","0.85","50","0.04","0.09","0.09","1.88","52.5","1.18","48","0.56","3.2","60.29"
"D. Markanday","England 4.","Chesterfield","RAMF, RW, AMF","24","400000","2028-06-30","22","1909","6","6.05","3","3.73","England","left","167","6.08","5.14","66.06","0.99","19.05","0.05","4.23","4.53","0.28","0.29","0","2.03","44.19","13.953","2.92","30.65","4.67","58.59","11.31","38.75","4.01","2.78","0.28","27.72","75.85","6.69","63.38","1.41","30","0.18","0.09","0.52","3.06","64.62","3.02","51.56","1.32","3.96","80.95"
"K. Kouassi","England 4.","Salford City","CF, RWF","22","200000","2026-06-30","27","1904","3","4.22","2","2.25","England","right","189","3.69","3.4","55.56","16.97","34.82","0","2.6","2.36","0.14","0.2","0","1.84","30.77","7.692","0.61","23.08","3.45","45.21","15.41","28.53","2.84","0.9","0.09","13.14","67.63","3.83","58.02","0.71","46.67","0.11","0.09","0.43","1.8","52.63","0.99","57.14","0.71","1.56","69.7"
"C. O'Riordan","England 4.","Crewe Alexandra","RCB, CB","22","0","","20","1898","3","3.53","0","0.02","Republic of Ireland","right","193","8.58","5.64","79.83","6.73","42.25","0.62","6.48","0.33","0.14","0.17","0","0.57","25","25","0.05","0","0.19","100","1.09","52.17","0.76","0.19","0.05","40.35","87.54","15.89","77.01","5.79","64.75","0","0","0.05","4.03","60","0.66","57.14","0.38","5.64","63.03"
"A. Davies","England 4.","Carlisle United","RB, RWB","27","100000","2026-06-30","21","1897","1","1.28","2","1.97","England","right","183","6.83","6.83","57.64","1.47","48.39","0.14","3.69","2.47","0.05","0.06","0","0.43","33.33","11.111","2.85","33.33","2.13","62.22","5.5","43.97","1.04","2.09","0.66","34.54","76.1","13.09","67.03","4.13","42.53","0.09","0.05","0.43","5.69","64.17","3.04","45.31","0.52","7.73","79.75"
"K. Mooney","England 4.","Accrington Stanley","CF","26","0","2026-06-30","30","1884","4","4.79","1","0.47","England","right","190","4.06","3.63","61.84","10.32","32.87","0.05","2.51","1","0.19","0.23","0","1.15","41.67","16.667","0.24","20","0.81","58.82","9.55","23.5","1.82","0.43","0","13.61","74.74","2.44","43.14","0.24","20","0.02","0","0.29","0.62","38.46","0.43","22.22","0.24","0.76","56.25"
"L. Sutton","England 4.","Harrogate Town","LCMF, LDMF","28","150000","2026-06-30","27","1876","0","0.65","0","0.09","England","right","180","8.11","7","65.75","4.99","52.88","0.14","3.87","0.67","0","0.03","0","0.67","7.14","0","0.48","10","1.39","34.48","7.05","31.97","0.67","1.1","0.1","29.6","77.8","9.74","64.53","2.78","48.28","0","0.14","0","5.09","66.04","1.2","48","0.43","4.8","65"
"A. Drinan","England 4.","Swindon Town","CF, RAMF","27","175000","2027-06-30","28","1870","3","2.31","1","1.66","Republic of Ireland","right","182","4.81","2.98","79.03","5.97","34.68","0.14","3.78","2.12","0.14","0.11","0","1.25","26.92","11.538","2.45","31.37","2.31","43.75","6.74","31.43","3.32","0.82","0.53","19.88","68.77","5.15","49.53","0.96","25","0.08","0","0.39","1.78","54.05","2.26","48.94","0.87","2.65","65.45"
"T. Wright","England 4.","Bradford City","LWB, LW, LB","24","250000","2026-06-30","28","1870","0","1.83","3","3.2","Republic of Ireland","right","179","6.45","5.2","52.78","2.94","37.7","0.05","5.45","2.98","0","0.09","0","0.67","42.86","0","4.81","29","2.31","56.25","6.35","39.39","1.59","2.55","0.48","34.51","73.22","9.19","56.54","2.7","39.29","0.15","0.05","0.53","3.13","53.85","4.19","41.38","0.77","5.97","70.97"
"J. Walker","England 4.","Bradford City","RCMF, RW, LCMF","32","275000","","35","1863","1","1.84","6","5.24","Scotland","right","175","7.29","6.28","53.85","3.24","40.3","0.14","5.11","3.53","0.05","0.09","0","1.4","31.03","3.448","3.04","33.33","3.14","61.54","10.14","48.1","2.51","1.55","0.24","29.18","76.16","8.74","57.46","2.9","60","0.25","0.24","0.68","4.01","71.08","2.37","42.86","0.63","4.4","79.12"
"J. Nolan","England 4.","Gillingham","RAMF, AMF","24","200000","2026-06-30","31","1860","1","2.17","3","2.12","England","left","182","5.47","4.6","65.26","1.79","18.92","0.05","3.59","4.06","0.05","0.1","0","1.84","21.05","2.632","4.6","31.58","4.74","46.94","9.44","33.85","1.06","2.27","0.24","29.03","69.83","8.52","59.09","3.05","39.68","0.1","0","0.29","3.34","56.52","4.11","36.47","0.48","5.81","66.67"
"C. O'Brien","England 4.","Accrington Stanley","RWB, RB","21","0","","25","1857","0","0.53","0","0.66","England","right","0","10.47","9.06","64.71","3.2","50","0.15","5.61","1.79","0","0.03","0","0.29","33.33","0","3.15","30.77","1.84","39.47","4.22","39.08","0.24","1.6","0.24","27","61.22","12.79","52.27","5.91","47.54","0.03","0.1","0.24","5.82","49.17","3.63","30.67","0.19","8.24","61.18"
"I. Bakare","England 4.","Cheltenham Town","RCB, LCB","23","200000","","30","1855","0","0.4","0","0.27","England","right","188","10.29","6.5","70.9","5","66.02","0.78","7.79","0.58","0","0.02","0","0.19","50","0","0.49","40","0.63","46.15","2.33","47.92","0.34","0.29","0","23.24","67.43","13.44","55.6","7.13","48.3","0.01","0","0","5.92","50","0.73","33.33","0.24","7.18","60.14"
"S. Dooley","England 4.","Harrogate Town","LCMF, LDMF","34","100000","","23","1852","1","1.15","0","0.17","Northern Ireland","right","180","7.1","5.35","60.91","2.14","27.27","0.15","4.7","1.17","0.05","0.06","0","0.58","33.33","8.333","0.49","30","1.41","58.62","4.42","36.26","0.53","1.8","0.44","33.68","82.11","11.23","71.86","3.21","53.03","0.01","0","0.1","4.91","76.24","1.26","53.85","0.58","5.83","65.83"
"L. Cass","England 4.","Grimsby Town","RB","25","175000","2027-06-30","26","1846","1","0.83","0","0.19","England","right","186","9.7","5.8","59.66","4.05","54.22","0.34","8.77","0.88","0.05","0.04","0.05","0.29","16.67","16.667","1.02","19.05","0.88","72.22","2","56.1","0.73","0.83","0.39","33.88","71.65","17.26","59.89","5.61","37.39","0.01","0","0.05","6.29","57.36","1.07","50","0.34","8.68","61.24"
"A. Sarcevic","England 4.","Bradford City","AMF, RCMF, RWF","33","125000","2026-06-30","24","1838","7","6.87","2","0.73","England","right","182","7.93","6.56","63.43","4.8","44.9","0.49","4.81","1.86","0.29","0.34","0.05","1.76","27.78","19.444","1.86","18.42","1.86","50","7.59","36.77","2.6","1.27","0.1","29.82","75.21","8.62","61.36","1.91","53.85","0.04","0.2","0.34","3.38","62.32","2.3","40.43","0.83","3.38","73.91"
"D. Matthews","England 4.","Accrington Stanley","RCB, CB","25","0","2027-06-30","20","1836","0","0.89","0","0.62","England","right","0","9.85","5.83","72.27","9.26","58.2","0.59","7.9","0.59","0","0.04","0","0.39","0","0","0.54","54.55","0.44","66.67","2.16","61.36","0.69","0.34","0.05","26.03","72.32","15.34","64.54","7.65","46.79","0.03","0","0.15","5.88","50","0.69","21.43","0.1","8.43","62.21"
"J. Kelly","England 4.","AFC Wimbledon","LWF, CF, AMF","27","75000","2026-06-30","43","1830","2","2.83","4","1.8","England","right","181","5.26","4.97","57.43","2.8","14.04","0","3.25","2.41","0.1","0.14","0","1.18","50","8.333","1.38","35.71","2.9","44.07","7.13","37.93","2.61","1.08","0.39","12.3","57.2","4.03","48.78","0.93","31.58","0.09","0.05","0.25","1.62","42.42","1.62","36.36","0.64","2.16","63.64"
"N. Khumbeni","England 4.","Gillingham","LCMF, LDMF","23","0","2027-06-30","28","1830","1","0.64","0","0.89","Malawi","right","171","6.2","5.66","55.65","4.87","44.44","0.05","4.15","0.69","0.05","0.03","0","0.93","21.05","5.263","0.25","60","0.79","43.75","3.93","22.5","0.89","0.34","0.05","25.08","69.22","9.89","52.74","3.05","32.26","0.04","0.2","0.1","4.77","52.58","1.23","52","0.69","4.82","65.31"
"K. Gordon","England 4.","Notts County","RWB, LWB","28","125000","2026-06-30","30","1828","0","0.55","3","4.21","England","right","182","5.37","4.33","57.95","1.08","36.36","0.1","4.49","9.11","0","0.03","0","0.69","28.57","0","10.24","36.06","7.93","65.84","12.36","54.58","1.77","2.95","0.49","35.45","66.25","6.99","47.18","2.95","40","0.21","0","0.98","1.87","39.47","7.53","47.06","0.49","6.6","80.6"
"R. Delaney","England 4.","Swindon Town","LCB, CB","29","225000","","21","1819","1","0.67","0","0.03","Republic of Ireland","left","196","8.26","5.59","67.26","8.71","55.68","0.64","6.68","0.3","0.05","0.03","0","0.25","80","20","0.35","0","0.15","66.67","0.59","33.33","0.84","0.1","0","32.9","71.28","17.52","58.47","8.61","45.4","0","0","0","6.23","53.17","1.09","13.64","0.1","9","58.24"
"M. Lund","England 4.","Salford City","RCMF, AMF","35","75000","","37","1810","4","2.65","1","1.2","England","right","170","8.55","5.12","63.11","3.98","46.25","0.15","8.14","1.39","0.2","0.13","0.15","1.29","57.69","15.385","0.7","50","0.55","54.55","2.83","38.6","1.59","0.15","0.1","35.8","75.56","14.22","63.64","4.97","50","0.06","0","0.3","8.45","65.29","1.59","59.38","0.75","6.86","75.36"
"K. Morris","England 4.","Tranmere Rovers","RW, AMF, LCMF","31","175000","2026-06-30","28","1799","1","2.96","3","1.31","England","left","178","7.3","5.95","59.66","4.95","31.31","0.2","5.49","2.9","0.05","0.15","0","2.1","21.43","2.381","1.85","40.54","2.9","58.62","11.26","35.11","2.4","1.9","0.3","36.57","83.45","8.45","73.37","1.55","48.39","0.07","0.05","0.4","3.45","68.12","1.95","58.97","0.55","4","68.75"
"A. Dallas","England 4.","Morecambe","CF, RWF, RAMF","26","75000","2026-06-30","35","1799","6","4.94","0","1.11","Scotland","right","178","4.35","3.7","54.05","7.75","20","0.15","3.21","2.85","0.25","0.25","0","1.8","47.22","16.667","1.7","20.59","3.35","49.25","11.21","32.14","3.65","1.4","0.4","19.91","72.61","3","53.33","1","50","0.06","0","0.2","1.55","45.16","1.25","48","0.6","1.8","66.67"
"G. Cox","England 4.","Swindon Town","LWB, LB","27","650000","","26","1797","2","3.39","4","4.17","England","left","171","9.17","7.41","57.43","3.01","36.67","0.05","6.5","2.65","0.05","0.17","0","1.7","17.65","5.882","4.81","27.08","1.55","64.52","3.71","45.95","1.65","1.2","0.3","27.5","64.3","9.57","50.79","5.61","42.86","0.21","0.05","0.6","4.56","42.86","3.66","31.51","0.25","6.16","69.11"
"J. Colwill","England 4.","Cheltenham Town","AMF","21","0","2028-06-30","22","1794","6","3.18","3","0.87","Wales","right","178","5.77","5.52","67.27","4.31","34.88","0.2","2.86","3.26","0.3","0.16","0","1.86","32.43","16.216","1.15","13.04","3.81","61.84","10.28","42.44","1.96","2.26","0.25","27.64","72.41","9.38","56.68","2.36","36.17","0.04","0.2","0.15","4.97","60.61","1.91","44.74","0.95","4.77","63.16"
"M. Thompson","England 4.","Chesterfield","GK","21","200000","2026-06-30","18","1794","0","0","0","0","England","right","188","2.51","0.05","0","0.85","88.24","0","4.13","0","0","0","0","0","0","0","0","0","0","0","0.15","66.67","0","0","0","31.86","81.26","16.51","65.96","11.49","51.09","0","0","0","2.91","36.21","0.2","0","0","8.28","61.82"
"C. Johnston","England 4.","Fleetwood Town","RWB, RB","23","225000","2026-06-30","19","1784","1","1.11","0","0.96","Northern Ireland","right","175","7.62","5.85","73.28","2.42","37.5","0.15","4.12","1.56","0.05","0.06","0","0.45","55.56","11.111","1.51","36.67","0.91","72.22","2.37","51.06","1.16","1.06","0.35","31.83","74.17","13.47","59.18","4.09","27.16","0.05","0.1","0.2","5.65","51.79","2.32","65.22","1.01","8.78","72.41"
"S. Conneely","England 4.","Accrington Stanley","RCMF, RDMF, DMF","37","75000","2026-06-30","26","1780","1","0.52","0","0.25","England","right","175","10.97","5.81","74.78","5.06","68","0.2","9.76","0.46","0.05","0.03","0","0.81","25","6.25","0.46","33.33","0.3","33.33","1.92","50","0.66","0.2","0","34.43","77.68","14.76","66.1","3.89","46.75","0.01","0","0.1","6.37","60.32","1.01","50","0.4","6.42","70.87"
"S. Rooney","England 4.","Fleetwood Town","RB, RWB","29","400000","2027-06-30","19","1767","2","2.54","2","1.8","Scotland","right","191","10.19","7.95","59.62","9.32","60.66","0.15","7.05","1.73","0.1","0.13","0.1","1.12","27.27","9.091","2.44","25","1.48","48.28","4.28","40.48","2.04","1.43","0.36","29.08","56.92","13.96","48.91","5.5","37.04","0.09","0.25","0.51","6.57","44.19","2.7","32.08","0.61","8.25","64.2"
"C. Maycock","England 4.","AFC Wimbledon","RCMF, LCMF","27","0","2026-06-30","30","1745","3","1.42","2","2.35","England","right","182","5.72","4.95","61.46","2.22","27.91","0.15","3.5","0.83","0.15","0.07","0","0.62","41.67","25","1.03","15","0.77","46.67","3.71","34.72","2.06","0.62","0.1","23.36","81.46","7.12","73.91","1.03","45","0.12","0.1","0.36","2.84","74.55","1.39","55.56","1.29","3.2","75.81"
"P. Lewis","England 4.","Morecambe","LCMF, AMF","31","100000","","29","1743","0","1.78","0","1.08","England","right","185","5.47","5.99","52.59","5.22","38.61","0.21","2.73","0.77","0","0.09","0","0.77","33.33","0","0.52","60","0.31","66.67","2.99","32.76","1.45","0.21","0.05","17.3","66.27","7.9","53.59","2.58","40","0.06","0","0.15","3.3","48.44","0.93","50","0.41","3.67","53.52"
"L. Shephard","England 4.","Salford City","RCB, RB","31","125000","","22","1742","1","0.21","2","0.78","Wales","right","178","10.64","8.32","69.57","2.63","58.82","0.21","8.26","2.07","0.05","0.01","0","0.21","25","25","2.01","46.15","1.91","56.76","4.91","49.47","0.21","2.32","0.26","37.04","79.5","17.72","70.55","7.59","55.78","0.04","0.05","0.26","8.16","68.35","2.79","51.85","0.52","9.56","79.46"
"G. Edwards","England 4.","Morecambe","LAMF, RAMF, LW","32","225000","2026-06-30","25","1716","3","4.86","1","1.08","Wales","right","175","9.02","8.02","62.75","3.41","10.77","0.1","4.52","4.25","0.16","0.26","0","2.1","30","7.5","3.57","23.53","5.03","55.21","13.01","48.79","3.3","2.15","0.42","20.51","52.94","8.23","35.67","2.88","29.09","0.06","0.05","0.21","3.04","41.38","2.94","39.29","0.58","4.35","63.86"
"R. Coughlan","England 4.","Fleetwood Town","CF","29","100000","2026-06-30","23","1715","8","7.6","3","2.13","Republic of Ireland","right","178","3.31","3.46","54.55","3.94","40","0.1","1.82","2.78","0.31","0.4","0","2.31","50","18.182","0.73","35.71","2.89","41.82","9.6","26.23","4.09","1.05","0.21","13.64","70","3.36","50","0.73","42.86","0.11","0.16","0.63","1.63","45.16","1.21","47.83","1.15","1.36","65.38"
"L. Angol","England 4.","Morecambe","CF, LWF","31","100000","","26","1708","7","5.52","0","0.3","England","right","187","3.74","4.64","45.45","9.06","29.65","0.05","2.24","1.53","0.32","0.29","0.05","1.48","35.71","25","0.32","33.33","1.79","50","11.8","25.45","2.48","0.42","0","12.75","76.45","2.53","70.83","0.26","40","0.02","0","0.11","0.95","66.67","0.58","81.82","0.53","1.21","52.17"
"J. Maxwell","England 4.","Doncaster Rovers","LB, LWB","23","250000","2026-06-30","24","1707","0","0.41","1","1.4","England","left","179","11.12","8.86","55.36","4.64","45.45","0.11","8.67","2.43","0","0.02","0","0.42","37.5","0","2.11","37.5","2.27","60.47","5.59","45.28","0.74","1.58","0.21","37.64","68.21","18.3","59.65","6.06","47.83","0.07","0.47","0.21","5.17","57.14","3.53","52.24","1.27","11.23","61.5"
"D. Sadi","England 4.","Carlisle United","AMF, RWF, RWB","22","0","2026-05-31","22","1701","2","3.39","1","1.55","England","","0","7.14","6.51","65.85","2.49","23.4","0.05","3.56","3.28","0.11","0.18","0","1.85","45.71","5.714","1.43","37.04","3.39","53.13","10.9","31.55","1.96","1.9","0.26","25.29","79.08","6.67","61.11","1.75","36.36","0.08","0.32","0.48","2.28","60.47","2.28","51.16","1.01","2.91","63.64"
"C. Mahoney","England 4.","Barrow","RAMF, AMF, RWF","28","300000","2026-06-30","29","1699","1","2.24","1","2.46","England","right","175","3.34","3.23","47.54","1.22","52.17","0","2.45","3.97","0.05","0.12","0","1.32","36","4","2.91","25.45","4.34","60.98","7.47","40.43","1.85","2.44","0.26","33","78.01","10.59","70","2.6","51.02","0.13","0.21","0.53","4.08","64.94","3.13","50.85","1.17","5.46","78.64"
"L. Billington","England 4.","Crewe Alexandra","RB, RWB, RCB","21","0","2026-06-30","23","1676","0","1.38","2","1.4","England","right","185","9.67","6.93","57.36","4.73","40.91","0.48","8.9","1.18","0","0.07","0","0.54","20","0","2.04","26.32","0.86","56.25","2.31","44.19","0.86","0.97","0.21","39.47","69.8","18.9","55.4","8.48","35.44","0.08","0.05","0.32","6.44","47.5","2.74","35.29","0.54","9.02","63.1"
"A. Palmer","England 4.","Chesterfield","RCB","33","0","2026-06-30","17","1675","2","1.65","2","0.48","England","right","185","9.4","5.64","76.19","7.79","65.52","0.7","9.25","0.21","0.11","0.09","0.05","0.59","36.36","18.182","0.16","0","0","0","0.59","45.45","1.24","0.48","0","52.87","89.94","21.81","83.99","3.98","50","0.03","0","0.05","5.96","79.28","0.16","0","0.16","8.22","73.86"
"C. Reynolds","England 4.","Bromley","CB, LCB","36","0","","20","1674","1","1.05","1","1.45","England","right","188","9.68","5","70.97","6.83","56.69","0.75","7.76","0.32","0.05","0.06","0.05","0.32","50","16.667","0.22","75","0","0","0.54","60","1.13","0","0","25.22","72.28","12.63","61.28","5.59","57.69","0.08","0","0.16","4.84","56.67","0.54","40","0.22","7.04","57.25"
"J. Woods","England 4.","Accrington Stanley","CF, RWF","25","0","2027-06-30","31","1673","5","3.42","2","1.75","England","right","0","6.03","4.47","59.04","9.63","30.73","0.22","4.55","1.78","0.27","0.18","0","1.29","41.67","20.833","1.29","33.33","1.94","41.67","6.19","37.39","2.42","0.43","0","19.53","66.12","4.9","45.05","1.61","40","0.09","0.11","0.48","2.15","42.5","1.34","36","0.54","3.12","51.72"
"W. Stanway","England 4.","Barrow","GK","24","0","2026-06-30","17","1671","0","0","0","0","England","right","193","2.75","0.05","0","0.43","100","0","3.6","0","0","0","0","0","0","0","0","0","0","0","0.11","50","0","0","0","23.16","76.74","16.54","69.38","12.98","63.07","0","0","0","4.63","53.49","0.32","0","0","10.34","77.08"
"R. Longelo-Mbule","England 4.","Salford City","LWB, RWB, LB","26","175000","2026-06-30","32","1669","1","2.05","1","1.75","Congo DR","left","183","8.25","6.15","57.89","5.07","42.55","0.22","6.76","4.31","0.05","0.11","0","1.02","31.58","5.263","3.56","31.82","5.28","54.08","9.92","45.11","1.62","1.51","0.38","22.76","63.51","7.77","54.17","2.64","34.69","0.09","0.05","0.38","1.56","55.17","3.29","40.98","0.38","5.01","58.06"
"T. Dieng","England 4.","Cheltenham Town","LDMF, LCMF, AMF","33","125000","2027-06-30","28","1637","4","4.11","1","1.08","France","right","189","8.8","6.76","56.1","10.61","49.74","0.22","7.33","0.88","0.22","0.23","0","1.37","24","16","0.93","35.29","0.49","44.44","3.57","30.77","2.14","0.16","0","28.37","72.67","9.84","59.22","2.75","56","0.06","0.05","0.27","4.18","59.21","1.26","52.17","0.6","5.72","62.5"
"L. Richards","England 4.","Bradford City","LWB, LB","24","175000","2026-06-30","22","1636","2","0.61","1","1.86","England","left","182","7.98","5.12","64.52","3.19","51.72","0.28","7.05","4.51","0.11","0.03","0","0.5","33.33","22.222","4.07","31.08","3.85","78.57","8.47","57.79","1.43","2.97","0.11","37.3","74.04","15.51","67.02","4.07","48.65","0.1","0.11","0.33","4.84","67.05","3.19","44.83","0.61","8.69","74.68"
