"Player","League","Team ","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"O. Wright","League Two 25-26.","Accrington Stanley","GK","23","0","2026-06-30","21","2091","0","0","0","0","England","","187","0.77","0","0","0.34","100","0","1.11","0","0","0","0","0","0","0","0","0","0.04","0","0.17","50","0","0","0","20.92","77.98","13.9","67.49","12.14","63.12","0","0","0","4.18","59.79","0.13","0","0","8.69","80.2"
"J. Sparkes","League Two 25-26.","Bristol Rovers","LB, LWB","25","400000","2027-06-30","24","2089","1","0.22","0","4.57","England","left","177","6.63","5.04","60.68","2.58","55","0.22","5.41","3.88","0.04","0.01","0","0.47","27.27","9.091","4.83","42.86","2.37","70.91","4.44","59.22","0.73","0.69","0","29.81","66.76","11.59","50.56","6.89","45","0.2","0","0.34","5.73","46.62","4.22","45.92","0.22","8.23","68.59"
"C. Slicker","League Two 25-26.","Barnet","GK","23","300000","2028-06-30","21","2085","0","0","0","0","England","right","191","2.37","0.17","75","0.65","86.67","0","4.03","0","0","0","0","0","0","0","0","0","0.04","0","0.26","66.67","0","0","0","26.63","76.01","20.94","70.1","17.18","65.08","0","0","0.04","9.15","64.15","0.39","44.44","0.17","12.78","84.8"
"G. Kilkenny","League Two 25-26.","Swindon Town","LCMF, RCMF","25","300000","2028-06-30","22","2079","1","0.44","1","0.73","Republic of Ireland","right","175","7.53","6.15","61.97","2.68","37.1","0.09","5.41","1.39","0.04","0.02","0","0.61","28.57","7.143","1","43.48","1.47","52.94","5.84","31.85","0.35","1.17","0.13","41.04","83.44","11.65","70.63","2.9","41.79","0.03","0.04","0.17","5.97","68.84","1.65","42.11","0.22","6.45","65.77"
"L. Gordon","League Two 25-26.","Chesterfield","LB","24","250000","2027-06-30","23","2054","0","0.19","0","1.11","England","left","172","7.67","4.43","70.3","3.37","36.36","0.31","7.37","0.96","0","0.01","0","0.09","50","0","1.58","30.56","0.74","58.82","3.51","45","0.79","2.37","0.22","54.73","87.11","16.69","76.38","4.82","45.45","0.05","0.04","0.13","4.86","71.17","1.58","52.78","0.61","8.68","65.66"
"E. Archer","League Two 25-26.","Cheltenham Town","LWF, LAMF, LWB","23","0","","24","2040","2","1.67","2","2.21","England","","188","8.38","6.84","59.35","2.91","27.27","0.09","5.33","3.97","0.09","0.07","0","1.24","17.86","7.143","3.49","37.97","5.16","47.01","14.47","32.93","1.63","2.65","0.09","27.22","71.31","7.15","53.7","2.12","31.25","0.1","0","0.35","2.29","46.15","2.69","49.18","0.4","4.94","60.71"
"D. Daniels","League Two 25-26.","Oldham Athletic","RCB, CB","32","225000","2027-06-30","21","2027","0","1.62","0","0.11","Montserrat","right","186","7.73","4.26","70.83","7.37","48.8","0.62","7.04","0.53","0","0.07","0","0.27","33.33","0","0.18","50","0.44","80","1.73","51.28","0.58","0.4","0.13","25.26","76.1","14.3","67.7","6.44","52.41","0","0","0.09","5.51","61.29","0.58","30.77","0.22","7.19","70.99"
"C. Dunkley","League Two 25-26.","Chesterfield","RCB, LCB","33","175000","2027-06-30","21","2024","1","1.24","1","0","England","right","188","9.16","5.74","66.67","9.69","68.35","0.58","8.91","0.13","0.04","0.06","0.04","0.49","9.09","9.091","0","0","0.09","100","0.58","61.54","0.58","0.09","0","36.64","82.28","14.58","70.73","5.02","47.79","0","0","0","4.62","62.5","0.04","0","0","6.09","45.26"
"B. Jackson","League Two 25-26.","Barrow","RCB, RWB, LCB","24","500000","2027-06-30","23","2014","1","0.65","0","2.91","England","left","180","7.15","5.14","53.91","3.35","53.33","0.36","5.38","2.46","0.04","0.03","0","0.67","33.33","6.667","3.53","26.58","2.14","60.42","4.25","45.26","0.67","0.94","0","33.96","69.08","15.64","63.14","7.46","45.51","0.13","0.04","0.04","5.72","54.69","2.86","31.25","0.09","9.43","63.03"
"M. Ekpiteta","League Two 25-26.","Milton Keynes Dons","CB, RCB","30","700000","2027-05-31","22","2011","0","0.59","1","0.64","England","right","193","9","5.06","83.19","8.64","64.25","0.45","7.04","0.27","0","0.03","0","0.31","14.29","0","0.09","50","0.27","66.67","1.48","54.55","0.63","0.27","0","33.61","81.76","13.2","68.14","4.61","49.51","0.03","0","0.04","2.46","36.36","0.4","22.22","0.13","5.33","43.7"
"K. Conteh","League Two 25-26.","Bristol Rovers","RCMF, LCMF","23","0","2027-06-30","23","2007","1","0.74","1","0.41","England","right","177","6.91","5.43","71.07","4.8","43.93","0.22","5.09","0.85","0.04","0.03","0","0.9","15","5","0.31","42.86","0.72","81.25","3.27","45.21","0.67","0.85","0.18","31.75","82.91","11.08","72.87","2.33","53.85","0.02","0","0.09","4.93","80.91","0.9","50","0.45","5.02","67.86"
"E. Weir","League Two 25-26.","Walsall","LCB","23","100000","2026-06-30","21","2003","3","0.78","1","4.51","Republic of Ireland","left","185","6.52","3.5","71.79","3.55","51.9","0.36","4.84","2.02","0.13","0.04","0","0.76","41.18","17.647","2.65","32.2","1.17","73.08","2.97","45.45","0.18","2.61","0.18","31.54","68.23","18.42","65.12","8.9","47.47","0.2","0.04","0.36","8.45","55.85","3.5","42.31","0.81","9.75","74.65"
"J. Wilson","League Two 25-26.","Cheltenham Town","LCB","36","75000","2026-06-30","21","2003","0","0.22","0","0.46","Wales","right","189","9.17","4.54","83.17","4.36","57.73","0.54","7.55","0.22","0","0.01","0","0.09","0","0","0.31","57.14","0.09","50","0.54","33.33","0.22","0.76","0.04","37.47","77.46","16.63","59.46","8.04","45.25","0.02","0.04","0.09","7.01","46.79","0.85","26.32","0.27","8.09","60"
"G. McEachran","League Two 25-26.","Grimsby Town","DMF","25","250000","2026-06-30","22","1991","0","0.31","0","0.62","England","left","172","9.63","6.1","67.41","2.89","43.75","0.14","9.88","1.08","0","0.01","0","0.5","27.27","0","0.99","36.36","1.18","42.31","4.16","50","0.86","0.68","0.05","46.15","83.84","16.09","69.38","4.29","45.26","0.03","0.09","0.09","6.55","73.79","2.35","55.77","0.77","6.74","73.15"
"C. Vernam","League Two 25-26.","Grimsby Town","LW","29","150000","2026-06-30","24","1988","6","5.73","5","6.5","England","right","170","3.71","2.63","62.07","2.49","38.18","0","3.94","6.79","0.18","0.26","0","2.81","41.94","9.677","4.16","38.04","5.98","67.42","9.64","53.99","3.58","3.26","0.36","29.7","75.91","7.29","63.98","1.95","48.84","0.29","0","0.91","2.58","66.67","3.98","54.55","1.27","4.93","79.82"
"T. Naylor","League Two 25-26.","Chesterfield","RDMF, RCMF","34","0","2026-06-30","24","1953","3","1.13","0","1.45","England","right","181","7.56","4.24","57.61","4.98","58.33","0.46","7.84","0.65","0.14","0.05","0.14","0.65","28.57","21.429","0.51","18.18","0.37","50","2.9","49.21","1.11","1.01","0","44.88","81.31","16.54","67.41","4.65","48.51","0.07","0.23","0.14","7.83","64.12","1.29","46.43","0.6","7.6","73.94"
"K. Green","League Two 25-26.","Grimsby Town","RCMF","28","125000","2027-06-30","21","1930","5","6.59","2","1.09","England","right","175","7.46","3.82","68.29","8.02","47.09","0.37","8.52","2.52","0.23","0.31","0.05","1.59","41.18","14.706","2.66","35.09","1.59","58.82","6.3","33.33","3.4","1.26","0.23","29.75","63.48","9.7","51.44","2.56","30.91","0.05","0","0.42","3.82","53.66","2.75","55.93","1.26","5.27","69.03"
"P. Mpanzu","League Two 25-26.","Cambridge United","LDMF, LCMF, RCMF","31","1500000","2027-06-30","23","1927","3","1.22","0","0.8","England","right","175","5.74","4.06","70.11","2.9","41.94","0.05","3.86","0.98","0.14","0.06","0","0.79","17.65","17.647","0.7","26.67","1.26","48.15","6.45","34.06","1.63","0.47","0.05","26.62","78.07","9.34","62","1.68","58.33","0.04","0.14","0.09","3.04","70.77","1.26","59.26","0.75","3.6","70.13"
"D. Conroy","League Two 25-26.","Crawley Town","CB","30","175000","2027-06-30","19","1926","0","0.55","0","0.18","England","right","181","8.32","3.64","64.1","3.18","57.35","0.56","9.89","0.51","0","0.03","0","0.47","30","0","0.14","66.67","0.37","62.5","1.59","58.82","0.33","0.47","0.09","53.93","87.61","22.85","77.3","7.24","50.32","0.01","0.09","0.14","6.31","52.59","0.84","33.33","0.23","8.64","68.11"
"R. Stirk","League Two 25-26.","Chesterfield","LDMF, LCMF, RDMF","25","275000","","20","1924","0","0.58","1","0.69","England","left","178","8.19","6.36","62.5","2.99","50","0.14","6.86","0.75","0","0.03","0","0.28","0","0","0.75","56.25","0.37","75","2.62","42.86","0.75","0.61","0","57.63","85.55","19.18","73.17","5.29","47.79","0.03","0.05","0.23","9.54","75.98","1.68","47.22","0.33","9.31","67.84"
"N. Ofoborh","League Two 25-26.","Barnet","LCMF, RCMF","26","200000","2026-06-30","22","1904","3","1.01","2","1.56","England","right","175","7.99","4.73","65","4.35","46.74","0.43","7.78","2.22","0.14","0.05","0","1.65","34.29","8.571","0.8","52.94","2.32","51.02","6.95","39.46","0.8","0.57","0.05","38.43","80.57","13.99","66.89","3.17","49.25","0.07","0.05","0.28","6.29","66.92","2.41","58.82","0.95","6.33","76.87"
"T. Booth","League Two 25-26.","Crewe Alexandra","GK","21","0","2027-06-30","19","1900","0","0","0","0","England","right","190","1.89","0.05","0","0.33","71.43","0","2.9","0.09","0","0","0","0","0","0","0","0","0.14","66.67","0.28","66.67","0","0","0","20.89","79.37","13.22","68.46","8.76","54.05","0","0.05","0","5.26","53.15","0.62","7.69","0.05","6.16","76.92"
"O. Lunt","League Two 25-26.","Crewe Alexandra","AMF, RDMF","21","0","2026-06-30","23","1897","1","1.22","3","1.83","England","right","177","7.92","7.21","60.53","4.03","31.76","0.24","4.96","1.23","0.05","0.06","0","0.76","25","6.25","0.76","50","1.14","54.17","6.17","43.85","1.38","0.38","0.14","20.35","72.49","7.4","57.05","1.42","53.33","0.09","0.05","0.38","2.94","58.06","1.19","48","0.62","3.46","58.9"
"A. Smith","League Two 25-26.","Gillingham","LCB, RCB, CB","24","175000","2028-06-30","20","1897","0","0.68","1","0.55","England","right","188","8.73","5.79","72.95","5.93","54.4","1","6.01","0.14","0","0.03","0","0.24","20","0","0.19","25","0.05","100","0.85","50","0.81","0.43","0.09","19.45","76.59","9.96","67.14","3.04","50","0.03","0","0.09","2.99","65.08","0.28","50","0.38","4.65","61.22"
"C. Norman","League Two 25-26.","Tranmere Rovers","RWB, RCB","30","225000","2026-06-30","24","1895","3","1.48","2","2.66","England","right","188","6.93","3.85","66.67","7.31","55.19","0.24","6.53","3.32","0.14","0.07","0","0.43","33.33","33.333","4.56","45.83","1.76","62.16","3.94","50.6","1.57","1.19","0.19","35.19","65.72","16.77","58.07","8.03","47.93","0.13","0.05","0.66","8.45","51.12","4.04","50.59","0.62","11.02","75.43"
"R. Smallwood","League Two 25-26.","Tranmere Rovers","RCMF, LCMF, DMF","35","125000","2026-06-30","24","1891","0","0.22","1","0.98","England","right","180","8.19","4.76","65","2.9","59.02","0.19","6.95","0.29","0","0.01","0","0.29","0","0","0.86","27.78","0.1","50","1.19","48","0.38","0.19","0","40.79","79.35","16.47","67.34","7.76","53.99","0.05","0.05","0.24","9.42","61.62","1.67","40","0.48","8.47","73.03"
"M. Ifill","League Two 25-26.","Bromley","RB, RWB","22","0","","23","1887","1","0.8","1","1.75","England","left","0","10.92","8.97","65.43","2.67","33.93","0.1","6.56","3.29","0.05","0.04","0","0.57","33.33","8.333","3.43","26.39","3.43","63.89","7.15","50","1.34","1.86","0.38","24.71","54.63","11.11","44.21","6.53","41.61","0.08","0.05","0.19","6.15","41.86","3.77","26.58","0.52","7.06","60.81"
"C. Whitaker","League Two 25-26.","Tranmere Rovers","AMF","22","0","2027-06-30","23","1884","8","5.85","2","2.16","England","right","179","5.21","4.3","63.33","5.25","38.18","0.14","3.66","3.77","0.38","0.28","0","2.53","41.51","15.094","1.24","23.08","4.63","50.52","8.5","41.57","2.39","2.1","0.43","22.79","68.97","8.65","62.43","1.24","61.54","0.1","0.24","0.38","3.63","60.53","2.1","45.45","0.91","3.34","72.86"
"A. Kilgour","League Two 25-26.","Bristol Rovers","LCB, CB, RCB","27","125000","","19","1883","0","2.6","3","1.05","England","right","188","9.46","5.11","71.96","8.13","60","0.76","8.74","0.24","0","0.12","0","0.76","18.75","0","0.19","50","0.1","0","1","33.33","1.05","0.81","0.05","33.89","78.98","15.29","65.31","5.78","44.63","0.05","0","0.05","5.31","46.85","0.96","35","0.38","7.22","63.58"
" Kadeem Harris","League Two 25-26.","Salford City","LWB, LB, LW","32","250000","2026-06-30","19","1878","4","3.43","3","3.3","England","right","174","4.84","4.36","67.03","1.87","41.03","0.1","2.83","5.18","0.19","0.16","0.05","1.68","31.43","11.429","3.79","34.18","5.65","59.32","9.97","45.19","2.49","3.21","0.34","21.23","72.01","4.6","52.08","2.16","37.78","0.16","0.05","0.53","1.63","41.18","2.73","45.61","0.58","3.69","66.23"
"C. Pym","League Two 25-26.","Grimsby Town","GK","30","450000","2027-06-30","19","1875","0","0","0","0","England","right","182","0.77","0.14","0","0.38","62.5","0","1.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.2","83.81","16.42","77.78","12.19","70.08","0","0","0","5.28","62.73","0.19","0","0","10.22","81.22"
"B. Morris","League Two 25-26.","Harrogate Town","RDMF, RCMF","29","300000","2026-06-30","21","1871","0","0.49","2","0.11","England","right","182","7.5","4.81","54","4.71","46.94","0.34","6.67","0.63","0","0.02","0","0.87","22.22","0","0.58","41.67","1.01","19.05","3.32","21.74","0.29","0.58","0.14","45.79","75","20.11","60.53","8.61","53.63","0.01","0","0.24","10.05","60.29","1.59","45.45","0.58","11.02","66.38"
"I. Heath","League Two 25-26.","Accrington Stanley","LWB, LAMF","21","0","2027-06-30","19","1863","3","4.82","3","2.91","England","right","0","4.2","3.19","66.67","1.45","23.33","0.1","2.7","5.51","0.14","0.23","0","2.13","34.09","6.818","3.53","34.25","6.23","57.36","11.93","40.08","4.64","3.19","0.53","22.71","70.21","4.73","52.04","1.4","27.59","0.14","0.05","0.58","2.08","44.19","2.08","51.16","0.58","3.57","67.57"
"C. Agius","League Two 25-26.","Crewe Alexandra","LAMF, RB","20","0","","22","1856","4","3.78","2","1.56","Wales","unknown","0","5.19","5.19","57.01","3.15","21.54","0.24","3.27","1.55","0.19","0.18","0.05","1.07","50","18.182","0.92","10.53","1.31","62.96","4.95","50","1.84","0.53","0.1","19.01","75","5.38","56.76","2.04","35.71","0.08","0.1","0.29","2.33","50","1.12","26.09","0.39","2.96","62.3"
"J. Kabia","League Two 25-26.","Grimsby Town","CF","25","0","2027-06-30","24","1851","6","8.8","0","0.59","Republic of Ireland","both","175","3.94","3.65","58.67","8.41","17.92","0.05","3.34","1.22","0.24","0.43","0.05","1.75","50","16.667","0.44","22.22","0.92","21.05","6.42","18.94","3.55","0.58","0.19","9.68","69.35","2.19","64.44","0.15","33.33","0.03","0.1","0.29","0.53","72.73","0.58","66.67","0.63","0.92","68.42"
"T. Perry","League Two 25-26.","Shrewsbury Town","RCMF, LCMF","24","400000","2026-06-30","22","1850","0","0.77","0","0.15","England","right","180","8.81","6.52","60.45","1.8","37.84","0.15","6.04","1.12","0","0.04","0","0.97","25","0","0.97","30","0.97","60","3.75","41.56","0.73","0.68","0.24","24.28","70.54","9.68","54.27","4.52","36.56","0.01","0","0.1","4.28","48.86","1.41","41.38","0.39","5.01","58.25"
"T. Iorpenda","League Two 25-26.","Notts County","LCMF, AMF","20","0","2027-06-30","24","1850","2","4.04","3","1.99","England","right","190","8.61","7.83","70.19","4.18","43.02","0.19","4.18","2.53","0.1","0.2","0","1.46","46.67","6.667","1.7","17.14","3.31","45.59","9.92","36.27","2.19","2.04","0.73","26.08","80.6","7.74","70.44","1.56","40.63","0.1","0.19","0.29","2.77","63.16","1.61","42.42","0.73","2.63","72.22"
"N. Tavares","League Two 25-26.","Barnet","CB, LCB","26","0","2028-06-30","20","1836","0","0.06","0","0","South Africa","right","185","7.35","4.31","82.95","7.21","72.11","0.59","6.54","0.05","0","0","0","0.05","0","0","0.05","0","0.1","50","1.91","43.59","0.25","0.1","0","34.07","82.59","13.09","67.79","4.51","41.3","0","0","0","3.97","51.85","0.29","16.67","0.1","5.78","56.78"
"S. Stubbs","League Two 25-26.","Shrewsbury Town","CB, RCB","27","250000","2027-06-30","19","1826","0","0.36","1","0.34","England","right","183","9.91","4.24","79.07","7.44","56.95","0.64","8.33","0.44","0","0.02","0","0.2","25","0","0.49","40","0.35","57.14","2.42","44.9","0.54","0.25","0.05","29.33","72.94","14.44","60.75","5.52","40.18","0.02","0","0.05","4.39","46.07","0.99","25","0.15","6.65","56.3"
"F. Cavegn","League Two 25-26.","Bristol Rovers","CF","23","0","2028-06-30","23","1815","7","5.04","0","0.57","Switzerland","","178","3.02","3.32","67.16","2.28","15.22","0","1.26","1.44","0.35","0.25","0","1.39","46.43","25","0.79","6.25","2.03","36.59","7.64","24.68","2.58","0.94","0.1","8.48","70.76","1.39","60.71","0.1","50","0.03","0","0.15","0.5","70","0.64","30.77","0.35","0.55","63.64"
"E. Bonds","League Two 25-26.","Fleetwood Town","LCMF, RCMF","25","275000","2027-06-30","21","1814","2","1.13","3","2.1","England","right","179","10.62","8.19","76.36","2.88","46.55","0.6","5.5","1.24","0.1","0.06","0","0.55","18.18","18.182","0.64","46.15","1.74","42.86","8.34","29.17","0.45","0.45","0.15","27.39","77.17","10.02","58.42","2.78","41.07","0.1","0.1","0.4","4.96","60","1.39","46.43","0.45","5.41","66.97"
"J. Murphy","League Two 25-26.","Tranmere Rovers","GK","44","25000","2026-06-30","18","1809","0","0","0","0","Republic of Ireland","left","188","1.99","0","0","0.55","81.82","0","3.25","0","0","0","0","0","0","0","0","0","0","0","0.05","100","0","0","0","25.47","85.35","17.21","80.35","13.93","75.71","0","0","0","5.42","72.48","0.25","40","0.1","11.54","87.5"
"S. Kaikai","League Two 25-26.","Cambridge United","LAMF, AMF, RW","30","250000","2027-06-30","22","1801","3","3.01","2","4.28","Sierra Leone","right","182","4.75","4.05","55.56","2.05","24.39","0.05","3.66","2.65","0.15","0.15","0.05","1.95","20.51","7.692","2.05","19.51","4","45","9.59","36.46","3","1.95","0.2","21.64","69.28","6.2","59.68","1.5","36.67","0.21","0.05","0.5","1.7","76.47","1.8","50","0.7","2.95","49.15"
"L. Hoole","League Two 25-26.","Shrewsbury Town","RCB, RWB, RB","23","200000","2026-06-30","22","1799","1","0.89","0","0.05","England","right","178","9.36","7.05","61.7","6.05","61.98","0.4","6.31","1.2","0.05","0.04","0","0.4","50","12.5","1.05","33.33","1.05","61.9","2.7","44.44","1.05","1.2","0.1","26.36","70.59","13.71","61.68","5.15","46.6","0","0","0.15","5.5","54.55","1.1","31.82","0.3","7.05","62.41"
"T. Anderson","League Two 25-26.","Shrewsbury Town","CB, RCB","32","175000","2027-06-30","19","1798","1","0.44","0","0.1","England","right","193","8.91","4.96","64.65","6.81","68.38","0.3","7.79","0.25","0.05","0.02","0","0.35","42.86","14.286","0.05","0","0.1","100","0.65","38.46","0.75","0.15","0","32.09","71.92","17.72","60.17","7.81","47.44","0","0","0.05","5.56","48.65","0.65","23.08","0.25","8.56","57.31"
"L. Bonis","League Two 25-26.","Chesterfield","CF","26","300000","2026-06-30","25","1795","7","7.96","1","1.11","Northern Ireland","right","186","3.71","3.31","45.45","11.08","33.03","0.25","3.55","1.25","0.35","0.4","0.05","1.91","55.26","18.421","0.15","0","0.5","40","4.91","16.33","3.16","0.45","0.05","10.23","74.02","2.11","57.14","0.2","25","0.06","0","0.2","0.95","52.63","0.55","45.45","0.5","0.4","100"
"J. Marquis","League Two 25-26.","Shrewsbury Town","CF, AMF","33","150000","2026-06-30","23","1792","3","3.44","0","0.46","England","right","185","2.56","2.56","41.18","6.48","31.78","0.05","2.12","1.16","0.15","0.17","0.1","1.1","36.36","13.636","0.55","36.36","1.05","47.62","6.58","28.24","2.21","0.6","0.2","17.38","71.97","3.77","46.67","0.95","52.63","0.02","0.05","0.15","1.96","48.72","1.05","38.1","0.4","1.36","74.07"
"A. Jude-boyd","League Two 25-26.","Cheltenham Town","RB, RWB","22","0","","21","1783","0","0.31","1","0.64","England","unknown","0","7.87","6.81","62.22","4.95","50","0.3","4.63","2.47","0","0.02","0","0.56","27.27","0","3.03","30","2.78","50.91","6.26","38.71","0.81","2.02","0.15","34.68","69.14","14.99","61.62","6.51","42.64","0.03","0","0.1","5.91","53.85","2.98","32.2","0.2","8.28","68.9"
"D. Udoh","League Two 25-26.","Salford City","CF","29","300000","2027-06-30","18","1780","7","8.8","5","1.92","Nigeria","right","183","3.13","2.88","63.16","11.68","25.54","0.1","1.99","2.12","0.3","0.44","0.05","2.07","46.34","17.073","0.51","20","1.67","63.64","10.52","20.67","3.69","1.06","0.15","13.3","73","3.19","58.73","0.15","66.67","0.1","0.05","0.46","1.42","57.14","0.76","46.67","1.06","1.11","77.27"
"H. Araujo","League Two 25-26.","Colchester United","LCB","21","0","2027-06-30","18","1775","0","0.04","1","0.3","England","left","182","7.1","3.9","87.01","6.49","52.34","0.51","5.43","0.46","0","0","0","0.15","33.33","0","0.25","40","0.41","75","1.72","58.82","0.1","0.71","0","42.34","81.44","19.93","69.21","9.13","49.44","0.02","0","0.05","7.1","63.57","0.91","27.78","0.2","10.29","67.98"
"M. Demetriou","League Two 25-26.","Crewe Alexandra","LCB","35","75000","2026-06-30","18","1773","1","1.09","1","0.86","England","left","188","8.07","3.6","69.01","10.15","62.5","0.86","8.34","1.02","0.05","0.06","0.05","0.61","41.67","8.333","0.81","62.5","0.41","50","1.02","60","0.76","1.78","0.05","43.81","76.25","24.72","66.12","9.09","46.37","0.04","0.05","0.3","8.48","51.5","1.83","50","0.56","11.02","69.59"
"S. Braybrooke","League Two 25-26.","Chesterfield","LCMF, LDMF, DMF","21","200000","2027-06-30","18","1769","2","0.67","1","1.87","England","right","184","8.29","6.26","69.11","1.73","50","0.25","5.41","1.48","0.1","0.03","0","0.76","26.67","13.333","0.66","23.08","1.68","66.67","5.55","53.21","0.36","2.29","0.86","43.96","83.91","13.74","71.48","4.43","52.87","0.1","0","0.2","7.73","64.47","1.73","41.18","0.66","7.48","77.55"
"A. Nemane","League Two 25-26.","Milton Keynes Dons","RWB, LB","28","250000","","24","1757","3","0.75","2","1.37","France","right","170","7.63","6.3","52.85","3.89","32.89","0.31","5.37","2.97","0.15","0.04","0","0.51","50","30","1.79","45.71","3.38","56.06","6.25","46.72","1.13","1.79","0.36","25.3","67","11.01","47.91","5.33","40.38","0.07","0","0.56","4.25","44.58","2.71","49.06","0.87","6.71","64.12"
"E. Bishop","League Two 25-26.","Colchester United","LDMF, RDMF, LCMF","29","250000","2026-06-30","22","1751","0","1.06","0","1.32","England","right","178","7.5","5.55","72.22","1.7","33.33","0.15","4.8","1.7","0","0.05","0","0.93","27.78","0","0.93","50","1.28","72","6.32","56.91","1.23","1.34","0.15","44.82","85.67","12.85","68.4","3.24","47.62","0.07","0.15","0.1","6.07","72.03","1.44","50","0.51","5.76","78.57"
"J. Brophy","League Two 25-26.","Cambridge United","RAMF, RW","31","400000","2026-06-30","23","1745","3","2.09","4","4.73","England","left","180","5.36","5","53.61","2.63","37.25","0.15","3.72","3.04","0.15","0.11","0","1.08","38.1","14.286","2.58","44","3.3","42.19","7.38","30.77","2.22","1.44","0.1","30.43","75.76","9.64","64.71","3.09","48.33","0.24","0.21","0.77","2.99","58.62","3.92","56.58","1.55","5.83","80.53"
"H. Anderson","League Two 25-26.","Colchester United","LAMF, LW, RAMF","29","225000","2026-06-30","19","1743","7","4.72","4","2.14","England","right","179","6.97","6.45","61.6","4.7","41.76","0.15","4.01","1.96","0.36","0.24","0","1.29","44","28","1.03","35","1.96","50","6.87","35.34","2.74","1.14","0.21","18.69","73.48","5.63","58.72","1.5","34.48","0.11","0.05","0.31","2.63","58.82","1.39","66.67","0.88","3.72","72.22"
"O. Patrick","League Two 25-26.","Tranmere Rovers","LWB, AMF, LAMF","29","150000","2026-06-30","18","1741","6","4.28","3","3.46","England","right","185","6.2","5.22","58.42","3.31","39.06","0.21","4.64","4.29","0.31","0.22","0","2.48","35.42","12.5","1.91","40.54","5.27","50","11.48","30.18","2.48","2.48","0.52","27.97","70.79","8.94","61.27","2.58","54","0.18","0.16","0.36","2.64","64.71","2.58","48","0.52","6.51","65.87"
"T. Nichols","League Two 25-26.","Swindon Town","RCMF, DMF","32","200000","2027-06-30","22","1734","1","0.45","0","0.32","England","right","178","10.8","8.41","62.35","3.27","52.38","0.21","7.28","0.93","0.05","0.02","0","0.31","50","16.667","0.47","22.22","1.04","65","4.72","50.55","0.73","0.47","0.05","34.67","78.29","13.49","63.08","3.69","45.07","0.02","0.05","0","5.5","63.21","1.25","29.17","0.57","6.7","62.02"
"N. Tsaroulla","League Two 25-26.","Notts County","RWB, LWB","26","250000","2026-06-30","22","1729","2","1.43","3","2.57","England","left","173","6.82","6.04","64.66","2.65","37.25","0.05","3.99","2.81","0.1","0.07","0","0.99","21.05","10.526","2.81","33.33","2.81","57.41","8.43","37.65","1.72","2.24","0.21","37.58","74.79","12.6","59.09","3.59","34.78","0.13","0.1","0.47","5.36","54.37","3.38","47.69","0.78","7.03","71.85"
"I. Kabia","League Two 25-26.","Shrewsbury Town","RWB, AMF, CF","20","0","2026-05-31","19","1719","1","2.38","1","2.44","Netherlands","","0","5.86","4.92","64.89","2.04","12.82","0.05","3.22","4.14","0.05","0.12","0","0.94","27.78","5.556","2.98","31.58","4.61","61.36","10.94","41.15","2.51","2.62","0.52","19.69","65.96","6.23","53.78","2.09","22.5","0.13","0.1","0.63","2.62","52","2.72","51.92","0.94","3.72","69.01"
"R. Graydon","League Two 25-26.","Fleetwood Town","CF","26","150000","2026-06-30","24","1716","8","6.77","3","1.89","Republic of Ireland","right","188","3.57","2.94","57.14","8.92","45.29","0.1","2.73","2.41","0.42","0.36","0.16","2.15","39.02","19.512","1.47","42.86","2.2","42.86","7.97","25.66","3.46","1","0.42","14.16","68.89","3.41","44.62","0.63","41.67","0.1","0","0.52","1.15","36.36","1.73","57.58","0.79","1.84","68.57"
"J. Grant","League Two 25-26.","Salford City","DMF, LCMF, RCMF","31","400000","2027-06-30","21","1714","1","0.93","2","1.76","England","right","175","9.08","5.2","66.67","2.15","39.02","0.26","8.76","0.95","0.05","0.05","0","0.95","22.22","5.556","0.47","33.33","0.74","57.14","4.04","51.95","0.68","0.95","0.16","37.7","80.08","14.28","65.81","5.83","53.15","0.09","0.26","0.21","7.46","61.27","1.68","56.25","0.74","6.09","76.72"
"T. Pett","League Two 25-26.","Oldham Athletic","RW, RAMF, AMF","34","100000","2027-06-30","18","1708","1","1.62","0","3","England","right","173","7.01","4.9","54.84","2.85","33.33","0.16","6.15","1.69","0.05","0.09","0","1.37","26.92","3.846","1.63","54.84","0.79","53.33","4.58","35.63","1","0.53","0.11","33.04","74.32","12.7","58.09","5.85","43.24","0.16","0","0.42","5.53","53.33","2.37","60","0.69","6.17","70.09"
